Number,Start date,Start station number,Start station,End date,End station number,End station,Bike number,Bike model,Total duration,Total duration (ms)
132825361,8/1/2023 0:59,964,"Bath Street, St. Luke's",8/1/2023 1:03,3427,"Fanshaw Street, Hoxton",59265,CLASSIC,3m 38s,218044
132825362,8/1/2023 1:00,3445,"Shoreditch High Street, Shoreditch",8/1/2023 1:06,200042,"York Hall, Bethnal Green",52212,CLASSIC,6m 43s,403970
132825363,8/1/2023 1:00,1100444,"Strand, Strand_OLD",8/1/2023 1:21,300235,"York Way, Kings Cross",21746,CLASSIC,20m 34s,1234320
132825364,8/1/2023 1:00,200102,"Harford Street, Mile End",8/1/2023 1:12,200089,"Chrisp Street Market, Poplar",57910,CLASSIC,11m 57s,717278
132825365,8/1/2023 1:01,200161,"Clinton Road, Mile End",8/1/2023 1:09,200148,"Ansell House, Stepney",23963,CLASSIC,7m 14s,434384
132825366,8/1/2023 1:02,200144,"Sea Containers, South Bank",8/1/2023 1:17,200084,"Doddington Grove, Kennington",58873,CLASSIC,15m 7s,907316
132825367,8/1/2023 1:02,200089,"Chrisp Street Market, Poplar",8/1/2023 1:12,200082,"St. Mary & St. Michael Church, Stepney",60543,PBSC_EBIKE,9m 50s,590679
132825368,8/1/2023 1:02,200144,"Sea Containers, South Bank",8/1/2023 1:20,300063,"Burgess Park Albany Road, Walworth",56317,CLASSIC,17m 16s,1036958
132825369,8/1/2023 1:02,200144,"Sea Containers, South Bank",8/1/2023 1:17,200084,"Doddington Grove, Kennington",56188,CLASSIC,14m 42s,882020
132825370,8/1/2023 1:03,300068,"Humbolt Road, Fulham",8/1/2023 1:05,300018,"Charing Cross Hospital, Hammersmith",56142,CLASSIC,2m 49s,169572
132825371,8/1/2023 1:03,200144,"Sea Containers, South Bank",8/1/2023 1:17,200084,"Doddington Grove, Kennington",51947,CLASSIC,14m 12s,852388
132825372,8/1/2023 1:04,200163,"Jubilee Plaza, Canary Wharf",8/1/2023 1:17,22166,"Albert Gardens, Stepney",51807,CLASSIC,12m 16s,736099
132825373,8/1/2023 1:05,1004,"Doric Way , Somers Town",8/1/2023 1:16,200051,"Percival Street, Finsbury",54628,CLASSIC,11m 45s,705397
132825374,8/1/2023 1:05,200011,"Furze Green, Bow",8/1/2023 1:25,200212,"Blackfriars Station, St. Paul's",57646,CLASSIC,19m 24s,1164200
132825375,8/1/2023 1:05,200156,"Pott Street, Bethnal Green",8/1/2023 1:14,300056,"Mile End Stadium, Mile End",56729,CLASSIC,8m 58s,538851
132825376,8/1/2023 1:05,1104,"Claremont Square, Angel",8/1/2023 1:18,1151,"Whitehall Place, Strand",60553,PBSC_EBIKE,12m 16s,736643
132825377,8/1/2023 1:06,200038,"Ackroyd Drive, Bow",8/1/2023 1:12,200019,"Malmesbury Road, Bow",55075,CLASSIC,5m 58s,358532
132825378,8/1/2023 1:06,1179,"Chelsea Green, Chelsea",8/1/2023 1:24,3492,"Putney Pier, Wandsworth",51665,CLASSIC,17m 27s,1047700
132825379,8/1/2023 1:06,1050,"Park Road (Baker Street), The Regent's Park",8/1/2023 1:10,200134,"Albany Street, The Regent's Park",58855,CLASSIC,4m 20s,260600
132825380,8/1/2023 1:06,300058,"The Vale, Chelsea",8/1/2023 1:24,200153,"Blythe Road, Olympia",58332,CLASSIC,18m 4s,1084804
132825381,8/1/2023 1:06,1104,"Claremont Square, Angel",8/1/2023 1:18,1151,"Whitehall Place, Strand",60442,PBSC_EBIKE,11m 13s,673239
132825382,8/1/2023 1:07,1154,"Kennington Road  , Vauxhall",8/1/2023 1:24,1135,"Claverton Street, Pimlico",22522,CLASSIC,17m 5s,1025020
132825383,8/1/2023 1:07,1154,"Kennington Road  , Vauxhall",8/1/2023 1:21,965,"Tachbrook Street, Victoria",58155,CLASSIC,14m 9s,849996
132825384,8/1/2023 1:07,200034,"Wapping Lane, Wapping",8/1/2023 1:34,1191,"Barbican Centre, Barbican",59653,CLASSIC,27m 10s,1630411
132825386,8/1/2023 1:07,997,"Worship Street, Shoreditch",8/1/2023 1:15,1051,"Shoreditch Park, Hoxton",16358,CLASSIC,8m 16s,496598
132825387,8/1/2023 1:07,1154,"Kennington Road  , Vauxhall",8/1/2023 1:18,1155,"Regency Street, Westminster",56822,CLASSIC,10m 11s,611105
132825388,8/1/2023 1:08,200058,"Northdown Street, King's Cross",8/1/2023 1:10,3470,"Great Percy Street, Clerkenwell",55477,CLASSIC,2m 41s,161307
132825389,8/1/2023 1:10,1038,"Harrington Square 1, Camden Town",8/1/2023 1:22,1058,"Edgware Road Station, Marylebone",52647,CLASSIC,12m 29s,749192
132825391,8/1/2023 1:11,1097,"Northumberland Avenue, Strand",8/1/2023 1:32,1171,"New Road 1 , Whitechapel",57792,CLASSIC,21m 6s,1266446
132825390,8/1/2023 1:11,300077,"Ingrave Street, Clapham Junction",8/1/2023 1:19,200079,"Ram Street, Wandsworth",52434,CLASSIC,8m 13s,493688
132825393,8/1/2023 1:12,22163,"Southwark Station 2, Southwark",8/1/2023 1:22,200084,"Doddington Grove, Kennington",55025,CLASSIC,10m 1s,601176
132825392,8/1/2023 1:12,1097,"Northumberland Avenue, Strand",8/1/2023 1:32,1171,"New Road 1 , Whitechapel",54931,CLASSIC,20m 36s,1236838
132825394,8/1/2023 1:13,300091,"Hortensia Road, West Brompton",8/1/2023 1:44,3496,"St Mary's Hospital, Paddington",59458,CLASSIC,30m 57s,1857717
132825395,8/1/2023 1:13,200011,"Furze Green, Bow",8/1/2023 1:22,200161,"Clinton Road, Mile End",23031,CLASSIC,9m 15s,555829
132825396,8/1/2023 1:13,200227,"Westfield Library Corner, Shepherd's Bush",8/1/2023 1:24,300023,"All Saints Church, Portobello",59409,CLASSIC,10m 51s,651177
132825397,8/1/2023 1:13,200011,"Furze Green, Bow",8/1/2023 1:22,200161,"Clinton Road, Mile End",53064,CLASSIC,9m 4s,544119
132825398,8/1/2023 1:13,200011,"Furze Green, Bow",8/1/2023 1:22,200161,"Clinton Road, Mile End",40583,CLASSIC,8m 31s,511608
132825399,8/1/2023 1:13,200206,"Chicheley Street, South Bank",8/1/2023 2:00,3457,"Rochester Row, Westminster",59397,CLASSIC,46m 6s,2766055
132825400,8/1/2023 1:15,3504,"Moor Street, Soho",8/1/2023 1:23,1003,"Chapel Place, Marylebone",23190,CLASSIC,8m 27s,507236
132825401,8/1/2023 1:15,200206,"Chicheley Street, South Bank",8/1/2023 2:00,3457,"Rochester Row, Westminster",53399,CLASSIC,44m 58s,2698272
132825402,8/1/2023 1:16,1190,"Kennington Lane Rail Bridge, Vauxhall",8/1/2023 1:36,300070,"Imperial Wharf Station, Sands End",23069,CLASSIC,19m 41s,1181116
132825403,8/1/2023 1:17,3452,"Panton Street, West End",8/1/2023 1:40,1117,"Lambeth North Station, Waterloo",15047,CLASSIC,22m 33s,1353755
132825404,8/1/2023 1:17,300079,"London Street, Paddington",8/1/2023 1:19,3496,"St Mary's Hospital, Paddington",24069,CLASSIC,2m 6s,126812
132825405,8/1/2023 1:17,3452,"Panton Street, West End",8/1/2023 1:40,1117,"Lambeth North Station, Waterloo",58015,CLASSIC,22m 9s,1329255
132825406,8/1/2023 1:18,200098,"Aintree Street, Fulham",8/1/2023 1:31,200214,"Woodstock Grove, Shepherd's Bush",59189,CLASSIC,12m 45s,765295
132825407,8/1/2023 1:19,1010,"Cartwright Gardens , Bloomsbury",8/1/2023 1:22,969,"Gower Place , Euston",52525,CLASSIC,3m 14s,194335
132825408,8/1/2023 1:20,300216,"Gas Holders, Battersea Park",8/1/2023 1:26,1140,"Grosvenor Road, Pimlico",57033,CLASSIC,5m 54s,354014
132825409,8/1/2023 1:22,3427,"Fanshaw Street, Hoxton",8/1/2023 2:14,3427,"Fanshaw Street, Hoxton",59265,CLASSIC,52m 15s,3135029
132825410,8/1/2023 1:23,22174,"Granby Street, Shoreditch",8/1/2023 1:28,200151,"Hoxton Station, Hoxton",53007,CLASSIC,5m 18s,318341
132825411,8/1/2023 1:23,1224,"Vauxhall Street, Vauxhall",8/1/2023 1:35,300061,"Crimscott Street, Bermondsey",59318,CLASSIC,11m 46s,706192
132825412,8/1/2023 1:25,1134,"Warwick Road, Olympia",8/1/2023 1:54,1134,"Warwick Road, Olympia",21202,CLASSIC,28m 58s,1738678
132825414,8/1/2023 1:25,1134,"Warwick Road, Olympia",8/1/2023 1:54,1134,"Warwick Road, Olympia",40755,CLASSIC,28m 53s,1733223
132825415,8/1/2023 1:26,3444,"Penywern Road, Earl's Court",8/1/2023 1:34,3436,"Derry Street, Kensington",56149,CLASSIC,7m 32s,452600
132825416,8/1/2023 1:28,200247,"Globe Town Market, Bethnal Green",8/1/2023 1:34,200003,"Cheshire Street, Bethnal Green",59241,CLASSIC,5m 50s,350808
132825417,8/1/2023 1:29,22183,"Crinan Street, King's Cross",8/1/2023 1:53,300236,"Bevington Road West, North Kensington",53660,CLASSIC,24m 50s,1490200
132825418,8/1/2023 1:30,1220,"Imperial College, Knightsbridge",8/1/2023 1:52,300037,"Ravenscourt Park Station, Hammersmith",24052,CLASSIC,22m 6s,1326009
132825419,8/1/2023 1:32,1064,"Old Street Station, St. Luke's",8/1/2023 1:52,3452,"Panton Street, West End",14316,CLASSIC,19m 20s,1160072
132825420,8/1/2023 1:32,3504,"Moor Street, Soho",8/1/2023 1:52,960,"Hop Exchange, The Borough",22847,CLASSIC,19m 4s,1144369
132825421,8/1/2023 1:33,988,"Great Russell Street, Bloomsbury",8/1/2023 2:03,200193,"Snowsfields, London Bridge",56674,CLASSIC,30m 40s,1840055
132825422,8/1/2023 1:33,1064,"Old Street Station, St. Luke's",8/1/2023 1:52,3452,"Panton Street, West End",50452,CLASSIC,19m 22s,1162416
132825423,8/1/2023 1:33,300074,"Newton Street, Covent Garden",8/1/2023 2:22,300074,"Newton Street, Covent Garden",60349,PBSC_EBIKE,49m 5s,2945514
132825428,8/1/2023 1:34,300226,"Copper Box Arena, Queen Elizabeth Olympic Park",8/1/2023 1:49,300011,"Victoria Park Road, Hackney Central",51272,CLASSIC,15m 26s,926953
132825429,8/1/2023 1:34,1227,"Devonshire Terrace, Bayswater",8/1/2023 1:38,300079,"London Street, Paddington",59493,CLASSIC,3m 53s,233333
132825430,8/1/2023 1:34,1064,"Old Street Station, St. Luke's",8/1/2023 1:52,3452,"Panton Street, West End",30075,CLASSIC,18m 11s,1091429
132825431,8/1/2023 1:34,300226,"Copper Box Arena, Queen Elizabeth Olympic Park",8/1/2023 1:49,300011,"Victoria Park Road, Hackney Central",56025,CLASSIC,15m 25s,925242
132825432,8/1/2023 1:34,1227,"Devonshire Terrace, Bayswater",8/1/2023 1:38,300079,"London Street, Paddington",59736,CLASSIC,3m 41s,221588
132825424,8/1/2023 1:34,1083,"Commercial Street, Shoreditch",8/1/2023 1:46,3470,"Great Percy Street, Clerkenwell",56436,CLASSIC,12m 40s,760316
132825425,8/1/2023 1:34,1103,"Gloucester Street, Pimlico",8/1/2023 1:38,1140,"Grosvenor Road, Pimlico",31021,CLASSIC,4m 51s,291422
132825426,8/1/2023 1:34,300226,"Copper Box Arena, Queen Elizabeth Olympic Park",8/1/2023 1:48,300011,"Victoria Park Road, Hackney Central",22489,CLASSIC,14m 9s,849540
132825427,8/1/2023 1:34,1064,"Old Street Station, St. Luke's",8/1/2023 1:52,3452,"Panton Street, West End",55634,CLASSIC,18m 41s,1121616
132825433,8/1/2023 1:36,2691,"Howland Street, Fitzrovia",8/1/2023 1:37,2691,"Howland Street, Fitzrovia",52824,CLASSIC,5s,5780
132825434,8/1/2023 1:38,3504,"Moor Street, Soho",8/1/2023 2:43,300249,"Westminster Pier, Westminster",23863,CLASSIC,1h 5m 19s,3919117
132825435,8/1/2023 1:38,2685,"South Kensington Station, South Kensington",8/1/2023 2:18,200052,"Exhibition Road Museums 2, South Kensington",20097,CLASSIC,39m 48s,2388702
132825438,8/1/2023 1:39,2685,"South Kensington Station, South Kensington",8/1/2023 2:18,200052,"Exhibition Road Museums 2, South Kensington",54847,CLASSIC,39m 18s,2358069
132825439,8/1/2023 1:39,2685,"South Kensington Station, South Kensington",8/1/2023 2:18,200052,"Exhibition Road Museums 2, South Kensington",57926,CLASSIC,39m 19s,2359449
132825440,8/1/2023 1:39,2685,"South Kensington Station, South Kensington",8/1/2023 2:18,200052,"Exhibition Road Museums 2, South Kensington",58419,CLASSIC,39m 17s,2357802
132825436,8/1/2023 1:39,300074,"Newton Street, Covent Garden",8/1/2023 2:13,1018,"Phillimore Gardens, Kensington",55709,CLASSIC,34m 6s,2046250
132825437,8/1/2023 1:39,300074,"Newton Street, Covent Garden",8/1/2023 2:06,200108,"Bishop's Bridge Road East, Bayswater",55191,CLASSIC,27m 14s,1634859
132825441,8/1/2023 1:40,300074,"Newton Street, Covent Garden",8/1/2023 2:13,1018,"Phillimore Gardens, Kensington",54864,CLASSIC,32m 44s,1964258
132825442,8/1/2023 1:40,300074,"Newton Street, Covent Garden",8/1/2023 2:10,1120,"Chepstow Villas, Notting Hill",14716,CLASSIC,30m 11s,1811417
132825443,8/1/2023 1:40,2685,"South Kensington Station, South Kensington",8/1/2023 2:18,200052,"Exhibition Road Museums 2, South Kensington",57749,CLASSIC,38m 1s,2281069
132825444,8/1/2023 1:41,1130,"Grove End Road, St. John's Wood",8/1/2023 1:55,300236,"Bevington Road West, North Kensington",57601,CLASSIC,13m 59s,839779
132825445,8/1/2023 1:41,200156,"Pott Street, Bethnal Green",8/1/2023 1:56,200251,"Bow Road Station, Bow",60546,PBSC_EBIKE,14m 26s,866546
132825446,8/1/2023 1:42,300074,"Newton Street, Covent Garden",8/1/2023 2:13,200080,"Russell Gardens, Olympia",56391,CLASSIC,31m 22s,1882765
132825447,8/1/2023 1:42,300074,"Newton Street, Covent Garden",8/1/2023 2:00,1109,"Wellington Arch, Hyde Park",59453,CLASSIC,18m 8s,1088211
132825448,8/1/2023 1:42,1190,"Kennington Lane Rail Bridge, Vauxhall",8/1/2023 1:53,300230,"Wynne Road, Stockwell",50431,CLASSIC,10m 36s,636427
132825449,8/1/2023 1:42,200012,"Stepney Green Station, Stepney",8/1/2023 8:13,200212,"Blackfriars Station, St. Paul's",55743,CLASSIC,6h 31m 10s,23470679
132825450,8/1/2023 1:42,200012,"Stepney Green Station, Stepney",8/1/2023 2:14,200012,"Stepney Green Station, Stepney",57538,CLASSIC,31m 59s,1919082
132825451,8/1/2023 1:42,300212,"Birkenhead Street, King's Cross",8/1/2023 1:53,2701,"Columbia Road, Shoreditch",60178,PBSC_EBIKE,11m 0s,660383
132825453,8/1/2023 1:45,3436,"Derry Street, Kensington",8/1/2023 2:08,200222,"Danvers Street, West Chelsea",56149,CLASSIC,23m 7s,1387351
132825454,8/1/2023 1:46,1160,"Craven Street, Strand",8/1/2023 2:28,300249,"Westminster Pier, Westminster",35343,CLASSIC,41m 54s,2514272
132825455,8/1/2023 1:46,200166,"Southerton Road, Hammersmith",8/1/2023 1:58,300012,"Irene Road, Parsons Green",57233,CLASSIC,11m 57s,717101
132825458,8/1/2023 1:47,300201,"Coram Street, Bloomsbury",8/1/2023 2:08,300225,"Normandy Road, Stockwell",58674,CLASSIC,20m 28s,1228799
132825456,8/1/2023 1:47,300034,"St. Mark's Road, North Kensington",8/1/2023 2:18,300034,"St. Mark's Road, North Kensington",54114,CLASSIC,31m 18s,1878828
132825457,8/1/2023 1:47,200097,"Beryl Road, Hammersmith",8/1/2023 1:58,300087,"Imperial Road, Sands End",53163,CLASSIC,11m 44s,704880
132825459,8/1/2023 1:50,300249,"Westminster Pier, Westminster",8/1/2023 2:17,300249,"Westminster Pier, Westminster",52188,CLASSIC,27m 15s,1635738
132825460,8/1/2023 1:51,300249,"Westminster Pier, Westminster",8/1/2023 2:16,300249,"Westminster Pier, Westminster",30831,CLASSIC,25m 54s,1554425
132825461,8/1/2023 1:52,200201,"Battersea Church Road, Battersea",8/1/2023 2:12,200096,"Green Park Station, Mayfair",17465,CLASSIC,19m 52s,1192976
132825462,8/1/2023 1:52,300209,"Albert Square, Stockwell",8/1/2023 2:02,300204,"Victoria Rise, Clapham Common",60132,PBSC_EBIKE,9m 40s,580971
132825463,8/1/2023 1:53,300216,"Gas Holders, Battersea Park",8/1/2023 2:08,200069,"Knaresborough Place, Earl's Court",50660,CLASSIC,15m 2s,902409
132825464,8/1/2023 1:54,1071,"Tower Gardens , Tower",8/1/2023 3:35,994,"Tanner Street, Bermondsey",56418,CLASSIC,1h 40m 57s,6057749
132825465,8/1/2023 1:55,1191,"Barbican Centre, Barbican",8/1/2023 2:16,200034,"Wapping Lane, Wapping",59653,CLASSIC,21m 51s,1311902
132825466,8/1/2023 1:57,1011,"Argyle Street, Kings Cross",8/1/2023 2:16,200108,"Bishop's Bridge Road East, Bayswater",51013,CLASSIC,19m 21s,1161667
132825467,8/1/2023 1:58,200125,"Putney Bridge Station, Fulham",8/1/2023 8:34,300064,"Ranelagh Gardens, Fulham",41932,CLASSIC,6h 36m 14s,23774494
132825468,8/1/2023 1:58,200125,"Putney Bridge Station, Fulham",8/1/2023 8:08,200125,"Putney Bridge Station, Fulham",22255,CLASSIC,6h 9m 45s,22185627
132825469,8/1/2023 1:59,200238,"Westferry DLR, Limehouse",8/1/2023 5:10,200238,"Westferry DLR, Limehouse",60324,PBSC_EBIKE,3h 11m 4s,11464382
132825470,8/1/2023 1:59,1046,"Vauxhall Bridge , Pimlico",8/1/2023 2:03,1103,"Gloucester Street, Pimlico",53206,CLASSIC,4m 9s,249504
132825471,8/1/2023 1:59,200238,"Westferry DLR, Limehouse",8/1/2023 5:10,200238,"Westferry DLR, Limehouse",60120,PBSC_EBIKE,3h 10m 27s,11427458
132825472,8/1/2023 1:59,300014,"Falcon Road, Clapham Junction",8/1/2023 2:04,300073,"Prince of Wales Drive, Battersea Park",51824,CLASSIC,4m 41s,281684
132825473,8/1/2023 2:00,200002,"Jubilee Street, Stepney",8/1/2023 2:05,22177,"Christian Street, Whitechapel",58458,CLASSIC,5m 8s,308567
132825474,8/1/2023 2:00,200250,"Cleveland Way, Stepney",8/1/2023 2:10,200149,"Watney Street, Shadwell",57359,CLASSIC,9m 45s,585565
132825475,8/1/2023 2:00,200127,"East India DLR, Blackwall",8/1/2023 2:10,200254,"Teviot Street, Poplar",59780,CLASSIC,10m 16s,616264
132825476,8/1/2023 2:00,988,"Great Russell Street, Bloomsbury",8/1/2023 2:33,1200,"Ontario Street, Elephant & Castle",14107,CLASSIC,32m 7s,1927290
132825477,8/1/2023 2:02,200238,"Westferry DLR, Limehouse",8/1/2023 5:10,200238,"Westferry DLR, Limehouse",60454,PBSC_EBIKE,3h 7m 48s,11268541
132825478,8/1/2023 2:04,200003,"Cheshire Street, Bethnal Green",8/1/2023 2:28,300050,"Walworth Square, Walworth",54745,CLASSIC,24m 26s,1466654
132825479,8/1/2023 2:04,200193,"Snowsfields, London Bridge",8/1/2023 2:32,200005,"New Cavendish Street, Marylebone",56674,CLASSIC,27m 32s,1652212
132825480,8/1/2023 2:05,300044,"Putney Bridge Road, East Putney",8/1/2023 3:30,300033,"Putney Rail Station, Putney",40607,CLASSIC,1h 25m 19s,5119843
132825481,8/1/2023 2:05,200238,"Westferry DLR, Limehouse",8/1/2023 5:10,200238,"Westferry DLR, Limehouse",58635,CLASSIC,3h 4m 50s,11090310
132825482,8/1/2023 2:06,3500,"Baldwin Street, St. Luke's",8/1/2023 2:07,3500,"Baldwin Street, St. Luke's",54450,CLASSIC,55s,55691
132825484,8/1/2023 2:06,991,"Crosswall, Tower",8/1/2023 2:39,200211,"Union Grove, Wandsworth Road",17931,CLASSIC,32m 37s,1957994
132825485,8/1/2023 2:07,991,"Crosswall, Tower",8/1/2023 2:39,200211,"Union Grove, Wandsworth Road",20904,CLASSIC,32m 16s,1936879
132825486,8/1/2023 2:07,988,"Great Russell Street, Bloomsbury",8/1/2023 2:33,1200,"Ontario Street, Elephant & Castle",20930,CLASSIC,25m 51s,1551829
132825487,8/1/2023 2:07,200238,"Westferry DLR, Limehouse",8/1/2023 20:39,200011,"Furze Green, Bow",53817,CLASSIC,18h 31m 40s,66700477
132825488,8/1/2023 2:08,1133,"Baylis Road, Waterloo",8/1/2023 2:46,200109,"Alpha Grove, Millwall",30919,CLASSIC,38m 10s,2290252
132825489,8/1/2023 2:08,300074,"Newton Street, Covent Garden",8/1/2023 3:06,1151,"Whitehall Place, Strand",35097,CLASSIC,57m 40s,3460511
132825490,8/1/2023 2:08,300074,"Newton Street, Covent Garden",8/1/2023 2:56,300249,"Westminster Pier, Westminster",21823,CLASSIC,47m 23s,2843142
132825491,8/1/2023 2:08,300044,"Putney Bridge Road, East Putney",8/1/2023 3:30,300033,"Putney Rail Station, Putney",55957,CLASSIC,1h 21m 52s,4912184
132825492,8/1/2023 2:09,3473,"Belgrave Square, Belgravia",8/1/2023 2:29,10624,"Strata, Elephant & Castle",41848,CLASSIC,19m 23s,1163316
132825493,8/1/2023 2:10,200222,"Danvers Street, West Chelsea",8/1/2023 2:22,200190,"Queen's Circus, Battersea Park",56149,CLASSIC,12m 6s,726032
132825494,8/1/2023 2:10,981,"British Museum, Bloomsbury",8/1/2023 2:16,1074,"Newgate Street , St. Paul's",57838,CLASSIC,6m 9s,369115
132825495,8/1/2023 2:10,200201,"Battersea Church Road, Battersea",8/1/2023 2:22,200183,"Battersea Park Road, Nine Elms",21350,CLASSIC,12m 21s,741038
132825496,8/1/2023 2:10,200238,"Westferry DLR, Limehouse",8/1/2023 2:24,300048,"Stainsby Road , Poplar",52437,CLASSIC,13m 18s,798782
132825497,8/1/2023 2:11,300044,"Putney Bridge Road, East Putney",8/1/2023 2:16,200219,"Osiers Road, Wandsworth",58297,CLASSIC,4m 45s,285058
132825498,8/1/2023 2:12,300010,"Surrey Lane, Battersea",8/1/2023 2:25,1138,"Elizabeth Bridge, Victoria",20838,CLASSIC,13m 22s,802041
132825499,8/1/2023 2:13,300010,"Surrey Lane, Battersea",8/1/2023 2:25,1138,"Elizabeth Bridge, Victoria",13508,CLASSIC,12m 27s,747763
132825500,8/1/2023 2:13,973,"Bethnal Green Road, Shoreditch",8/1/2023 2:16,3502,"Palissy Street, Shoreditch",21577,CLASSIC,2m 36s,156802
132825501,8/1/2023 2:13,973,"Bethnal Green Road, Shoreditch",8/1/2023 2:19,200156,"Pott Street, Bethnal Green",58781,CLASSIC,5m 35s,335248
132825503,8/1/2023 2:16,3496,"St Mary's Hospital, Paddington",8/1/2023 2:30,200070,"Arlington Road, Camden Town",24069,CLASSIC,14m 15s,855339
132825502,8/1/2023 2:16,1096,"Bayswater Road, Hyde Park",8/1/2023 2:57,22176,"Reardon Street, Wapping",14252,CLASSIC,41m 11s,2471708
132825505,8/1/2023 2:18,3500,"Baldwin Street, St. Luke's",8/1/2023 3:05,3500,"Baldwin Street, St. Luke's",54450,CLASSIC,47m 0s,2820369
132825504,8/1/2023 2:18,3500,"Baldwin Street, St. Luke's",8/1/2023 3:05,3500,"Baldwin Street, St. Luke's",58322,CLASSIC,46m 58s,2818607
132825506,8/1/2023 2:19,1071,"Tower Gardens , Tower",8/1/2023 2:43,1219,"Lower Marsh, Waterloo",59287,CLASSIC,23m 20s,1400772
132825507,8/1/2023 2:20,3445,"Shoreditch High Street, Shoreditch",8/1/2023 2:31,3500,"Baldwin Street, St. Luke's",22147,CLASSIC,11m 3s,663181
132825508,8/1/2023 2:20,3445,"Shoreditch High Street, Shoreditch",8/1/2023 2:31,3500,"Baldwin Street, St. Luke's",53121,CLASSIC,10m 55s,655570
132825509,8/1/2023 2:22,1007,"Drury Lane, Covent Garden",8/1/2023 2:31,1007,"Drury Lane, Covent Garden",11355,CLASSIC,9m 10s,550765
132825510,8/1/2023 2:23,200190,"Queen's Circus, Battersea Park",8/1/2023 3:30,1183,"Bramham Gardens, Earl's Court",56149,CLASSIC,1h 7m 51s,4071612
132825511,8/1/2023 2:23,200242,"Merchant Street, Bow",8/1/2023 2:27,200006,"Hewison Street, Old Ford",35860,CLASSIC,3m 58s,238106
132825512,8/1/2023 2:23,300074,"Newton Street, Covent Garden",8/1/2023 3:16,200047,"Bethnal Green Garden, Bethnal Green",60349,PBSC_EBIKE,52m 28s,3148045
132825513,8/1/2023 2:25,3431,"Grafton Street, Mayfair",8/1/2023 2:37,1170,"Horseferry Road, Westminster",56961,CLASSIC,11m 33s,693721
132825514,8/1/2023 2:25,200147,"Salmon Lane, Limehouse",8/1/2023 5:10,200238,"Westferry DLR, Limehouse",40993,CLASSIC,2h 44m 53s,9893636
132825515,8/1/2023 2:25,1226,"Macclesfield Rd, St Lukes",8/1/2023 2:26,1029,"Windsor Terrace, Hoxton",54559,CLASSIC,57s,57849
132825516,8/1/2023 2:26,200004,"Lightermans Road, Millwall",8/1/2023 2:50,200127,"East India DLR, Blackwall",56355,CLASSIC,23m 51s,1431583
132825518,8/1/2023 2:27,3445,"Shoreditch High Street, Shoreditch",8/1/2023 2:42,300056,"Mile End Stadium, Mile End",52714,CLASSIC,15m 38s,938973
132825519,8/1/2023 2:27,2660,"Frith Street, Soho",8/1/2023 2:49,1065,"Aldersgate Street, Barbican",24172,CLASSIC,21m 24s,1284533
132825517,8/1/2023 2:27,1171,"New Road 1 , Whitechapel",8/1/2023 2:40,200147,"Salmon Lane, Limehouse",54820,CLASSIC,13m 14s,794128
132825520,8/1/2023 2:29,3431,"Grafton Street, Mayfair",8/1/2023 3:05,200160,"Langdon Park, Poplar",52441,CLASSIC,36m 30s,2190221
132825521,8/1/2023 2:29,2660,"Frith Street, Soho",8/1/2023 2:42,1008,"Hatton Wall, Holborn",53945,CLASSIC,12m 48s,768482
132825522,8/1/2023 2:31,1138,"Elizabeth Bridge, Victoria",8/1/2023 2:57,300010,"Surrey Lane, Battersea",13508,CLASSIC,25m 49s,1549316
132825523,8/1/2023 2:31,200145,"Gloucester Avenue, Camden Town",8/1/2023 2:44,200145,"Gloucester Avenue, Camden Town",51546,CLASSIC,12m 58s,778999
132825524,8/1/2023 2:32,1030,"Lisson Grove, St. John's Wood",8/1/2023 3:15,200172,"Lansdowne Road, Ladbroke Grove",21279,CLASSIC,42m 45s,2565878
132825525,8/1/2023 2:32,200005,"New Cavendish Street, Marylebone",8/1/2023 2:35,1003,"Chapel Place, Marylebone",56674,CLASSIC,3m 17s,197490
132825527,8/1/2023 2:33,1020,"Leonard Circus , Shoreditch",8/1/2023 2:39,1049,"Finsbury Leisure Centre, St. Luke's",55324,CLASSIC,5m 28s,328674
132825528,8/1/2023 2:33,1030,"Lisson Grove, St. John's Wood",8/1/2023 3:16,200154,"Hansard Mews, Holland Park",58704,CLASSIC,42m 54s,2574634
132825526,8/1/2023 2:33,1077,"Royal London Hospital, Whitechapel",8/1/2023 2:43,200174,"Mostyn Grove, Bow",50632,CLASSIC,10m 20s,620192
